,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间,
2759,人车分流小区标准套二户型方正采光好,https://cd.ke.com/ershoufang/19120417710100156470.html,竹韵天府,https://cd.ke.com/xiaoqu/3011053825193/,108,13761.5,低楼层(共11层),2004年建,2室1厅,78.48,东南,5,3月前发布,
1582,保利中心1室1厅南,https://cd.ke.com/ershoufang/20010317710100154665.html,保利中心,https://cd.ke.com/xiaoqu/1611057984138/,118,17580.5,中楼层(共21层),2012年建,1室1厅,67.12平米,南,0,2月前发布,
1583,保利中心1室1厅南,https://cd.ke.com/ershoufang/20010317710100154122.html,保利中心,https://cd.ke.com/xiaoqu/1611057984138/,118,17523,中楼层(共21层),2012年建,1室1厅,67.34平米,南,0,2月前发布,
1584,保利中心1室1厅南,https://cd.ke.com/ershoufang/20010317710100153847.html,保利中心,https://cd.ke.com/xiaoqu/1611057984138/,118,17523,中楼层(共21层),2012年建,1室1厅,67.34平米,南,0,2月前发布,
1585,保利中心1室1厅南,https://cd.ke.com/ershoufang/20010317710100153419.html,保利中心,https://cd.ke.com/xiaoqu/1611057984138/,118,17580.5,中楼层(共21层),2012年建,1室1厅,67.12平米,南,1,2月前发布,
1586,玉林标准套三双卫，采光好，安静不临街,https://cd.ke.com/ershoufang/20010317710100153152.html,玉林二巷3号,https://cd.ke.com/xiaoqu/16000000002698/,180,14950.2,高楼层(共6层)3室2厅,,3室2厅,120.4平米,南,6,2月前发布,
1587,精装大套二采光巴适户型方正,https://cd.ke.com/ershoufang/20010317710100153026.html,七里晓月,https://cd.ke.com/xiaoqu/3011056106075/,155,17353.3,中楼层(共13层),2014年建,2室1厅,89.32平米,西南,6,2月前发布,
1588,新界一期标准的大车位，房东诚心出售,https://cd.ke.com/ershoufang/20010317710100149831.html,新界一期,https://cd.ke.com/xiaoqu/1611043118358/,30,5696.9,低楼层(共8层),2008年建,1室0厅,52.66,北,10,2月前发布,
1589,2.5环武侯大道地铁站旁！居家装修好房！,https://cd.ke.com/ershoufang/20010317710100143012.html,怡安花园,https://cd.ke.com/xiaoqu/1611044143991/,71.3,13711.5,高楼层(共8层),2012年建,1室1厅,52,西北,286,2月前发布,
1590,此房满二年，位置安静，高楼层，采光好,https://cd.ke.com/ershoufang/20010317710100139263.html,中华名园二期,https://cd.ke.com/xiaoqu/1611058387863/,380,19599.8,中楼层(共16层),2008年建,3室2厅,193.88平米,东南,2,2月前发布,
1591,7322军工厂自住装修标准套二,https://cd.ke.com/ershoufang/20010317710100138715.html,7322军工厂,https://cd.ke.com/xiaoqu/1611099684066/,150,16909,高楼层(共5层)2室1厅,,2室1厅,88.71平米,南,2,2月前发布,
284,金楠缤纷2室1厅南,https://cd.ke.com/ershoufang/20030617710100195112.html,金楠缤纷,https://cd.ke.com/xiaoqu/1611062687392/,96,16000,高楼层(共16层),2015年建,2室1厅,60,南,4,7天前发布,
1593,一环路好望角标间出售，酒店装修,https://cd.ke.com/ershoufang/20010317710100134071.html,好望角,https://cd.ke.com/xiaoqu/1611041584292/,38,10393.9,中楼层(共6层),2002年建,1室1厅,36.56,东南,2,2月前发布,
1594,内双楠金科双楠天都电梯精装修家具家电齐全,https://cd.ke.com/ershoufang/20010317710100133189.html,金科双楠天都,https://cd.ke.com/xiaoqu/1612198884160146/,85,17778.7,高楼层(共17层),2017年建,1室0厅,47.81,东,0,2月前发布,
1595,地铁物业，12年小区。2梯5户。,https://cd.ke.com/ershoufang/20010317710100131141.html,优客联邦三期,https://cd.ke.com/xiaoqu/1611044060273/,158,21213.7,中楼层(共18层),2012年建,2室1厅,74.48平米,西南,8,2月前发布,
1596,低楼层大套二，一梯两户低楼层大套二户型方正,https://cd.ke.com/ershoufang/20010317710100130323.html,文化公寓(武侯),https://cd.ke.com/xiaoqu/1611041921132/,130,13135.3,低楼层(共7层),2001年建,2室1厅,98.97平米,西,1,2月前发布,
411,此房是标准套二单卫户型，整体户型方正,https://cd.ke.com/ershoufang/20030417710100110651.html,顺江新苑A区,https://cd.ke.com/xiaoqu/3011053805285/,71,10939.9,中楼层(共6层),2003年建,2室1厅,64.9,西南,4,9天前发布,
1598,丽都花园D区+有装修+高楼层+跃层户型+有阳台,https://cd.ke.com/ershoufang/20010317710100123818.html,置信丽都花园D区,https://cd.ke.com/xiaoqu/1611043512351/,220,16733.9,高楼层(共13层),2004年建,3室2厅,131.47平米,东北,37,2月前发布,
1599,标准套二，户型方正，对中庭，不临街安静,https://cd.ke.com/ershoufang/20010317710100120939.html,双楠回归线,https://cd.ke.com/xiaoqu/1611041468465/,96,16365.5,中楼层(共11层),2003年建,2室1厅,58.66,东南,36,2月前发布,
1600,客厅卧室全对小区内安静户型方正,https://cd.ke.com/ershoufang/20010317710100115642.html,锦绣花园西区,https://cd.ke.com/xiaoqu/1611043042770/,320,22437.2,中楼层(共8层),2003年建,3室2厅,142.62平米,北,13,2月前发布,
1601,锦官新城电梯顶跃精装套三，全红木装修，业主诚心出售,https://cd.ke.com/ershoufang/20010317710100114554.html,锦官新城西区,https://cd.ke.com/xiaoqu/1611041509737/,550,23913,高楼层(共18层),2003年建,3室1厅,230平米,东南,3,2月前发布,
1602,棕北人南路旁好房盘古花园，房东诚心出售,https://cd.ke.com/ershoufang/20010317710100107796.html,盘谷花园,https://cd.ke.com/xiaoqu/1611043035379/,360,24944.6,中楼层(共18层),2004年建,3室1厅,144.32平米,东南,3,2月前发布,
1603,西2.5环温馨三居室通透户型不临街保养好,https://cd.ke.com/ershoufang/20010317710100106180.html,城楠映象,https://cd.ke.com/xiaoqu/3011055163864/,225,16771,低楼层(共10层),2006年建,3室2厅,134.16平米,东,3,2月前发布,
1604,地铁3号线旁，大套三双卫，居家装修,https://cd.ke.com/ershoufang/20010317710100105796.html,布鲁汀,https://cd.ke.com/xiaoqu/1611061598191/,175,12319.6,低楼层(共18层),2008年建,3室1厅,142.05平米,东,5,2月前发布,
1605,上道西城精装修套二客厅带大阳台,https://cd.ke.com/ershoufang/20010317710100101364.html,上道西城,https://cd.ke.com/xiaoqu/1611057885306/,140,16186.8,中楼层(共11层),2008年建,2室2厅,86.49平米,东南,0,2月前发布,
1606,中华名园二期标准套二精装修对中庭,https://cd.ke.com/ershoufang/20010317710100100537.html,中华名园一期,https://cd.ke.com/xiaoqu/3011053823909/,165,17403.2,高楼层(共11层),2006年建,2室1厅,94.81平米,东南,11,2月前发布,
1607,一环内小套二，总价低采光好位置好,https://cd.ke.com/ershoufang/20010317710100100249.html,一环路南三段19号,https://cd.ke.com/xiaoqu/1612021071621771/,72,13910.4,中楼层(共7层)2室1厅,,2室1厅,51.76,东,7,2月前发布,
1608,二环内双楠商品房精装修三居室,https://cd.ke.com/ershoufang/20010217710100183339.html,龙门公寓,https://cd.ke.com/xiaoqu/1611041522514/,152,12624.6,高楼层(共6层),2003年建,3室1厅,120.4平米,西南,3,2月前发布,
435,丽景华庭二期2室2厅西,https://cd.ke.com/ershoufang/20030317710100183795.html,丽景华庭二期,https://cd.ke.com/xiaoqu/1611041621243/,110,15536.7,中楼层(共16层),2006年建,2室2厅,70.8,西,4,10天前发布,
1610,保利花园一期中间楼层视野好精装带家具家电,https://cd.ke.com/ershoufang/20010217710100182476.html,保利花园一期,https://cd.ke.com/xiaoqu/3011056076924/,270,24339.7,中楼层(共16层),2011年建,3室2厅,110.93平米,西北,29,2月前发布,
1611,会所花园跃层套二精装修,https://cd.ke.com/ershoufang/20010217710100182039.html,会所花园,https://cd.ke.com/xiaoqu/1611041504254/,120,12511.7,中楼层(共16层),2002年建,2室1厅,95.91平米,南,12,2月前发布,
1612,红牌楼广场标准套三明厨明卫中间楼层,https://cd.ke.com/ershoufang/20010217710100180181.html,红牌楼广场,https://cd.ke.com/xiaoqu/1611041495758/,186,20609.4,中楼层(共17层),2007年建,3室1厅,90.25平米,东南,12,2月前发布,
1613,辛福时光精装套一，带家具家电可拎包入住,https://cd.ke.com/ershoufang/20010217710100174248.html,幸福时光,https://cd.ke.com/xiaoqu/1611041503861/,46,10939.4,高楼层(共12层),2003年建,1室0厅,42.05,东南,20,2月前发布,
1614,保利花园四期精装套二房东诚心出售,https://cd.ke.com/ershoufang/20010217710100170774.html,保利花园四期,https://cd.ke.com/xiaoqu/3011052246928/,145,22784.4,中楼层(共17层),2014年建,2室1厅,63.64平米,西北,15,2月前发布,
1615,红牌楼14年新小区套二清水地铁口,https://cd.ke.com/ershoufang/20010217710100168696.html,银泰香樟林,https://cd.ke.com/xiaoqu/3011053554034/,200,22444.2,高楼层(共17层),2014年建,2室2厅,89.11平米,东南,9,2月前发布,
494,锦上南庭3室2厅东南,https://cd.ke.com/ershoufang/20030217710100130462.html,锦上南庭,https://cd.ke.com/xiaoqu/3011056116531/,108,11931.1,高楼层(共14层),2008年建,3室2厅,90.52,东南,4,11天前发布,
1617,跃带花园户型方正采光好地铁近配套好,https://cd.ke.com/ershoufang/20010217710100167186.html,交大花园武侯小区,https://cd.ke.com/xiaoqu/1611041525718/,140,9975.8,高楼层(共7层),2000年建,4室2厅,140.34平米,东南,1,2月前发布,
1618,大悦城地铁口小户型中等装修诚心出售,https://cd.ke.com/ershoufang/20010217710100162218.html,红帆蓝调,https://cd.ke.com/xiaoqu/1611041492675/,33,9251.5,中楼层(共16层),2010年建,1室0厅,35.67,南,0,2月前发布,
1619,中华名园三期C区负一楼标准车位,https://cd.ke.com/ershoufang/20010217710100155890.html,中华名园三期C区,https://cd.ke.com/xiaoqu/1611058396152/,15,4063.9,地下室(共层),2010年建,1室0厅,36.91,东南,0,2月前发布,
1620,神仙树大院二期标准车位诚心出售，多推荐,https://cd.ke.com/ershoufang/20010217710100154844.html,神仙树大院二期,https://cd.ke.com/xiaoqu/1611043479725/,30,9242.1,地下室(共层),2008年建,1室0厅,32.46,南,0,2月前发布,
1621,中海锦城全中庭套三，精装修，高楼层！,https://cd.ke.com/ershoufang/20010217710100152581.html,中海锦城一期,https://cd.ke.com/xiaoqu/3011056147802/,250,21097,中楼层(共14层),2011年建,3室2厅,118.5平米,西,21,2月前发布,
1622,神仙树大院套三，朝南，户型方正，视野开阔,https://cd.ke.com/ershoufang/20010217710100151783.html,神仙树大院二期,https://cd.ke.com/xiaoqu/1611043479725/,420,30333.7,高楼层(共17层),2008年建,3室1厅,138.46平米,南,2,2月前发布,
1623,桐梓林精装修带电梯标准套二单卫,https://cd.ke.com/ershoufang/20010217710100144178.html,圣安卓国际公寓,https://cd.ke.com/xiaoqu/1611041465694/,145,18637.5,高楼层(共11层),2005年建,2室2厅,77.8平米,南,15,2月前发布,
1624,东南朝向+对中庭+300米视野无遮挡+可看房,https://cd.ke.com/ershoufang/20010217710100142882.html,维港,https://cd.ke.com/xiaoqu/1611045511840/,129,18457.6,高楼层(共18层),2011年建,2室1厅,69.89平米,东南,62,2月前发布,
1625,地下室标准车位，随时都可以看房,https://cd.ke.com/ershoufang/20010217710100135051.html,布鲁汀,https://cd.ke.com/xiaoqu/1611061598191/,8,2374.6,地下室(共层),2008年建,1室0厅,33.69,东,1,2月前发布,
1626,红城标间高楼层视野好户型方正采光棒,https://cd.ke.com/ershoufang/20010217710100134375.html,红城,https://cd.ke.com/xiaoqu/1611043133022/,55,11655,中楼层(共17层),2011年建,1室0厅,47.19,东,0,2月前发布,
1627,红城标间采光好户型方正,https://cd.ke.com/ershoufang/20010217710100133495.html,红城,https://cd.ke.com/xiaoqu/1611043133022/,54,11443.1,中楼层(共17层),2011年建,1室0厅,47.19,南,6,2月前发布,
1628,户型好，标准精装大套二，业主诚心卖，房子保养的很好,https://cd.ke.com/ershoufang/20010217710100132573.html,红牌楼北街23号院,https://cd.ke.com/xiaoqu/1611041841997/,70,13143.1,高楼层(共7层),2000年建,2室1厅,53.26,南北,1,2月前发布,
1629,2016年哥特式风格小区精装跃层套三拎包入住,https://cd.ke.com/ershoufang/20010217710100129756.html,会所金澜苑,https://cd.ke.com/xiaoqu/1614963330789870/,168,18623.2,低楼层(共18层)3室2厅,,3室2厅,90.21平米,东南西南,65,2月前发布,
1630,置信楼盘花间兰庭标准套一主卧带阳台,https://cd.ke.com/ershoufang/20010217710100129531.html,花间兰庭,https://cd.ke.com/xiaoqu/1611041501023/,102,18538.7,低楼层(共14层),2009年建,1室1厅,55.02,东南,3,2月前发布,
1631,置信品质底总价北二外双卫中庭舒居三房急卖,https://cd.ke.com/ershoufang/20010217710100125346.html,置信丽都花园城C区,https://cd.ke.com/xiaoqu/1611057999395/,190,18446.6,中楼层(共13层),2006年建,3室2厅,103平米,东南,22,2月前发布,
1632,置信中庭位置，客厅带大阳台，视野开阔采光好，有车位,https://cd.ke.com/ershoufang/20010217710100127231.html,置信丽都花园C区,https://cd.ke.com/xiaoqu/1611043512197/,370,16391.3,中楼层(共14层),2002年建,4室1厅,225.73平米,东南,18,2月前发布,
1633,三房二卫有暖气有家具家电南北通透,https://cd.ke.com/ershoufang/20010217710100122152.html,绿地圣路易名邸二期,https://cd.ke.com/xiaoqu/3011056099924/,230,20854.1,高楼层(共12层),2013年建,3室2厅,110.29平米,南北,13,2月前发布,
1634,小套三单卫价格可以谈房子是清水,https://cd.ke.com/ershoufang/20010217710100121123.html,保利花园五期悦榕郡,https://cd.ke.com/xiaoqu/1611062665324/,200,24841.6,中楼层(共17层)3室1厅,,3室1厅,80.51平米,南,9,2月前发布,
1635,新加坡花园3室2厅南,https://cd.ke.com/ershoufang/20010217710100119521.html,新加坡花园,https://cd.ke.com/xiaoqu/1611041498682/,210,19811.3,中楼层(共11层),2002年建,3室2厅,106平米,南,59,2月前发布,
1636,位于鹭岛三期3号车库，目前在售车位中总价低,https://cd.ke.com/ershoufang/20010217710100117971.html,鹭岛国际三期,https://cd.ke.com/xiaoqu/1611043476911/,10,3929.3,地下室(共层)1室0厅,,1室0厅,25.45,南,0,2月前发布,
1637,户型方正，采光充足，电梯房，居家装修套二。,https://cd.ke.com/ershoufang/20010217710100116241.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,200,23315.5,低楼层(共18层),2009年建,2室2厅,85.78平米,西,17,2月前发布,
1638,二环内侧花样年华梦想家电梯房采光好,https://cd.ke.com/ershoufang/20010217710100114187.html,花样年华梦想家,https://cd.ke.com/xiaoqu/1611041502758/,65,12594.5,高楼层(共15层),2005年建,1室1厅,51.61,东南,45,2月前发布,
1639,房子四室两厅双卫，落地窗视野好低楼层，20平平台花园,https://cd.ke.com/ershoufang/20010217710100105089.html,中央花园四期,https://cd.ke.com/xiaoqu/1611058159086/,165,12061.4,低楼层(共6层),1999年建,4室2厅,136.8平米,南,7,2月前发布,
1640,90.86平套三单卫，户型通透，居家装修,https://cd.ke.com/ershoufang/20010117710100143550.html,世豪嘉柏,https://cd.ke.com/xiaoqu/1611061265761/,145,15958.6,低楼层(共22层),2015年建,3室2厅,90.86平米,东北,78,2月前发布,
1641,中间楼层，通透户型，客厅不临街，有装修有家具家电,https://cd.ke.com/ershoufang/20010117710100143365.html,绿地圣路易名邸二期,https://cd.ke.com/xiaoqu/3011056099924/,175,20009.1,中楼层(共12层),2013年建,3室2厅,87.46平米,东西,17,2月前发布,
1642,此房楼层低，标准套二，双阳台。,https://cd.ke.com/ershoufang/20010117710100143168.html,双楠三区,https://cd.ke.com/xiaoqu/1611041544534/,68,12035.4,中楼层(共7层),1999年建,2室1厅,56.5,南,21,2月前发布,
1643,武侯国际花园套二对中庭位置安静,https://cd.ke.com/ershoufang/20010117710100142166.html,武侯国际花园,https://cd.ke.com/xiaoqu/1611041469734/,145,16799.9,中楼层(共13层),2009年建,2室1厅,86.31平米,东南,3,2月前发布,
1644,双号地铁口，花样年水电气三通，房东诚意出售,https://cd.ke.com/ershoufang/20010117710100141549.html,花样年花好园,https://cd.ke.com/xiaoqu/1611041608619/,55,11224.5,中楼层(共20层),2007年建,1室1厅,49,东南,0,2月前发布,
1645,置信丽都花园城D区3室1厅东南,https://cd.ke.com/ershoufang/20010117710100140991.html,置信丽都花园城D区,https://cd.ke.com/xiaoqu/3011056147653/,220,21186.4,低楼层(共13层),2009年建,3室1厅,103.84平米,东南,4,2月前发布,
1646,长盛续锦标准套一中间楼层看房子提前预约,https://cd.ke.com/ershoufang/20010117710100135135.html,长盛续锦,https://cd.ke.com/xiaoqu/3011053927636/,78,15606.2,中楼层(共6层),2004年建,1室1厅,49.98,东南,0,2月前发布,
1647,标准大套二，对中庭，安静不临街,https://cd.ke.com/ershoufang/20010117710100128935.html,丽都帝景,https://cd.ke.com/xiaoqu/1611043034596/,150,16483.5,中楼层(共12层),2007年建,2室1厅,91平米,西南,12,2月前发布,
1648,绿地品质小区，居家套二，中高楼层,https://cd.ke.com/ershoufang/20010117710100128489.html,绿地圣路易名邸二期,https://cd.ke.com/xiaoqu/3011056099924/,135,18213.7,中楼层(共12层),2013年建,2室1厅,74.12平米,东南,13,2月前发布,
1649,标准套三单卫，业主诚心出售，交通便利，随时可看房,https://cd.ke.com/ershoufang/20010117710100127637.html,龙门公寓,https://cd.ke.com/xiaoqu/1611041522514/,140,12296.9,中楼层(共5层),2003年建,3室2厅,113.85平米,东,1,2月前发布,
