,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
1368,兰园套二户型方正采光好,https://cd.ke.com/ershoufang/20010817710100112972.html,兰园,https://cd.ke.com/xiaoqu/1611043143254/,80.0,单价12104.7元/平米,高楼层(共7层)2室1厅,66.09平米,东南,,,1,2月前发布
1369,二环边河景房套三双卫朝向东南客厅带阳台,https://cd.ke.com/ershoufang/20010817710100110633.html,万科金色海蓉三期,https://cd.ke.com/xiaoqu/1611885359149704/,380.0,单价33750.8元/平米,中楼层(共28层),2015年建,3室1厅,112.59平米,南,6,2月前发布
1370,保利花园标准套二，正朝南，户型方正,https://cd.ke.com/ershoufang/20010817710100110963.html,保利花园四期,https://cd.ke.com/xiaoqu/3011052246928/,162.0,单价20968.2元/平米,中楼层(共16层),2014年建,2室2厅,77.26平米,南,24,2月前发布
1371,武新花园标准套一房东诚心出售,https://cd.ke.com/ershoufang/20010817710100107650.html,武新花园,https://cd.ke.com/xiaoqu/1620029939374928/,55.0,单价11380.1元/平米,高楼层(共11层)1室1厅,48.33平米,西南西北,,,2,2月前发布
1372,居家实木装修，保养不错，可以直接拎包入住。,https://cd.ke.com/ershoufang/20010817710100107184.html,时代丽都美语,https://cd.ke.com/xiaoqu/1611041466827/,187.0,单价17152.8元/平米,中楼层(共11层),2005年建,3室1厅,109.02平米,东南,20,2月前发布
1373,此房标准套三双卫家居装修，不临街户型方正采光好,https://cd.ke.com/ershoufang/20010817710100103959.html,汇锦公寓,https://cd.ke.com/xiaoqu/1611043066067/,228.0,单价20189.5元/平米,中楼层(共11层),2003年建,3室2厅,112.93平米,南,6,2月前发布
1374,三环内，10年电梯房，房子朝南，位置安静,https://cd.ke.com/ershoufang/20010817710100100862.html,红帆蓝调,https://cd.ke.com/xiaoqu/1611041492675/,170.0,单价19202.5元/平米,高楼层(共16层),2010年建,2室1厅,88.53平米,东南,0,2月前发布
1375,此房满两年，无增值税，视野开阔，标准套一。,https://cd.ke.com/ershoufang/20010717710100191640.html,民乐园288号,https://cd.ke.com/xiaoqu/3011053918029/,62.0,单价14027.1元/平米,中楼层(共11层),2008年建,1室1厅,44.2平米,东南,4,2月前发布
1376,套三双卫户型通透高楼层采光视野好装修保养好,https://cd.ke.com/ershoufang/20010717710100189529.html,置信丽都花园城C区,https://cd.ke.com/xiaoqu/1611057999395/,225.0,单价17455.4元/平米,高楼层(共13层),2007年建,3室2厅,128.9平米,西南,26,2月前发布
1377,白兰地大套一居家装修业主诚心出售,https://cd.ke.com/ershoufang/20010717710100189279.html,白兰地,https://cd.ke.com/xiaoqu/1611041574704/,100.0,单价14326.6元/平米,高楼层(共19层),2008年建,1室1厅,69.8平米,西,26,2月前发布
1378,魏玛国际精装套二对中庭,https://cd.ke.com/ershoufang/20010717710100186255.html,魏玛国际,https://cd.ke.com/xiaoqu/3011052201014/,168.0,单价22364.2元/平米,低楼层(共32层),2013年建,2室1厅,75.12平米,西南,12,2月前发布
1379,一环边低楼层精装修采光好,https://cd.ke.com/ershoufang/20010717710100185391.html,燃灯寺北街42号,https://cd.ke.com/xiaoqu/1611043044117/,110.0,单价13175.2元/平米,低楼层(共7层),2000年建,2室1厅,83.49平米,东南,2,2月前发布
1380,双楠花园精装修平层套二中间楼层,https://cd.ke.com/ershoufang/20010717710100184524.html,双楠花园,https://cd.ke.com/xiaoqu/1611041468149/,130.0,单价15058.5元/平米,中楼层(共7层),2002年建,2室2厅,86.33平米,西北,3,2月前发布
1381,一环内标准套一，户型方正，采光通风好,https://cd.ke.com/ershoufang/20010717710100184616.html,南虹雅园,https://cd.ke.com/xiaoqu/167959199100414/,74.0,单价15931.1元/平米,低楼层(共6层),2000年建,1室1厅,46.45平米,南北,0,2月前发布
1382,九眼桥川大旁中海格林威治城标准套四看河景,https://cd.ke.com/ershoufang/20010717710100183344.html,中海格林威治城,https://cd.ke.com/xiaoqu/1611041475489/,415.0,单价25180.5元/平米,中楼层(共31层),2006年建,4室2厅,164.81平米,东南,46,2月前发布
1383,云影苑新上套四户型方正,https://cd.ke.com/ershoufang/20010717710100182114.html,云影苑,https://cd.ke.com/xiaoqu/1611041532502/,328.0,单价19435.9元/平米,中楼层(共11层),2005年建,4室3厅,168.76平米,南,8,2月前发布
1384,通祠路6号院，安静不临街，标准小套二，采光好。,https://cd.ke.com/ershoufang/20010717710100181266.html,通祠路6号院,https://cd.ke.com/xiaoqu/3011053912259/,69.0,单价11966.7元/平米,高楼层(共7层),1988年建,2室1厅,57.66平米,东南,1,2月前发布
1385,二环内近地铁精致居家装修大套二户型方正,https://cd.ke.com/ershoufang/20010717710100177349.html,红牌楼北街12号,https://cd.ke.com/xiaoqu/1620034997686420/,77.0,单价11526.9元/平米,高楼层(共7层),1995年建,2室1厅,66.8平米,南,61,2月前发布
1386,楼层居中，满两年无增值税，户型方正，视野开阔,https://cd.ke.com/ershoufang/20010717710100175846.html,格林楠,https://cd.ke.com/xiaoqu/3011053914040/,178.0,单价19055.8元/平米,中楼层(共14层),2012年建,3室2厅,93.41平米,南,1,2月前发布
1387,此房套三单卫，楼层好采光充足，别墅小区环境优美。,https://cd.ke.com/ershoufang/20010717710100174915.html,交大庭院,https://cd.ke.com/xiaoqu/1611058157277/,158.0,单价14933.8元/平米,低楼层(共7层),1999年建,3室2厅,105.8平米,东南,0,2月前发布
1388,金地贝福里花园3室2厅北,https://cd.ke.com/ershoufang/20010717710100170798.html,金地贝福里花园,https://cd.ke.com/xiaoqu/1611041818635/,310.0,单价21173.4元/平米,中楼层(共12层),2003年建,3室2厅,146.41平米,北,4,2月前发布
1389,大车位，好找又方便，配套好，交通方便。,https://cd.ke.com/ershoufang/20010717710100168334.html,西郡香林,https://cd.ke.com/xiaoqu/3011053920651/,10.0,单价3047.9元/平米,地下室(共层),2006年建,1室0厅,32.81平米,南,1,2月前发布
1390,神仙树大院中庭套三，户型方正，位置安静，精装修,https://cd.ke.com/ershoufang/20010717710100168288.html,神仙树大院二期,https://cd.ke.com/xiaoqu/1611043479725/,365.0,单价26367.1元/平米,低楼层(共17层),2008年建,3室2厅,138.43平米,南,2,2月前发布
1391,户型通透、采光充足、视野开阔、精装修、交通便利。,https://cd.ke.com/ershoufang/20010717710100164651.html,神仙树大院三期,https://cd.ke.com/xiaoqu/1611041582121/,520.0,单价30144.9元/平米,中楼层(共18层),2011年建,4室2厅,172.5平米,南,11,2月前发布
1392,上道西城客厅带阳台卧室带飘窗有装修,https://cd.ke.com/ershoufang/20010717710100157776.html,上道西城,https://cd.ke.com/xiaoqu/1611057885306/,138.0,单价14270.9元/平米,高楼层(共11层),2008年建,3室2厅,96.7平米,东,34,2月前发布
1393,科华中路旁，标准套一，总价低，简单装修,https://cd.ke.com/ershoufang/20010717710100156330.html,科华之星,https://cd.ke.com/xiaoqu/1611041518323/,75.0,单价13137.2元/平米,中楼层(共18层),2002年建,1室1厅,57.09平米,北,4,2月前发布
1394,保利花园五期套三户型朝南视野好带装修,https://cd.ke.com/ershoufang/20010717710100154511.html,保利花园五期悦榕郡,https://cd.ke.com/xiaoqu/1611062665324/,330.0,单价27724.1元/平米,中楼层(共17层),2017年建,3室2厅,119.03平米,南,11,2月前发布
1395,底楼有架空精装明厨明卫小区环境好神仙树紫荆桐梓林,https://cd.ke.com/ershoufang/20010717710100154154.html,四季家园,https://cd.ke.com/xiaoqu/1611041615109/,125.0,单价13445.2元/平米,低楼层(共7层),2000年建,2室1厅,92.97平米,东南,6,2月前发布
1396,保利花园二期，标准套三双卫，户型方正，房东诚心,https://cd.ke.com/ershoufang/20010717710100150620.html,保利花园二期,https://cd.ke.com/xiaoqu/3011056073467/,316.0,单价23939.4元/平米,高楼层(共15层),2012年建,3室2厅,132平米,西南西,48,2月前发布
1397,内双楠置信楼盘较安静方正套二看房有钥匙,https://cd.ke.com/ershoufang/20010717710100150056.html,园丁园,https://cd.ke.com/xiaoqu/1611042763936/,120.0,单价15801.9元/平米,高楼层(共7层),2001年建,2室1厅,75.94平米,西,3,2月前发布
1398,武侯置信丽都花园城，套三，带阳台,https://cd.ke.com/ershoufang/20010717710100148887.html,置信巴厘岛D区,https://cd.ke.com/xiaoqu/167671137709211/,173.0,单价19528.2元/平米,中楼层(共17层),2008年建,3室2厅,88.59平米,东,16,2月前发布
1399,丽景华庭二期3室1厅东南,https://cd.ke.com/ershoufang/20010717710100145455.html,丽景华庭二期,https://cd.ke.com/xiaoqu/1611041621243/,228.0,单价17584.5元/平米,中楼层(共16层),2006年建,3室1厅,129.66平米,东南,5,2月前发布
1400,一楼带花园，套四双卫，户型方正,https://cd.ke.com/ershoufang/20010717710100144768.html,新能巷1号,https://cd.ke.com/xiaoqu/1611042029014/,160.0,单价12061.8元/平米,低楼层(共7层),1995年建,4室2厅,132.65平米,西,16,2月前发布
1401,小区新，环境好，清水，安静不临街，,https://cd.ke.com/ershoufang/20010717710100142738.html,月光诚品,https://cd.ke.com/xiaoqu/1611043081234/,228.0,单价18683.9元/平米,高楼层(共12层),2011年建,4室1厅,122.03平米,东南,3,2月前发布
1402,翔宇苑二期3室1厅南,https://cd.ke.com/ershoufang/20010717710100138934.html,翔宇苑二期,https://cd.ke.com/xiaoqu/1611044110335/,140.0,单价11200元/平米,中楼层(共7层),2000年建,3室1厅,125平米,南,10,2月前发布
1403,标准套二，朝南，带阳台，简单装修,https://cd.ke.com/ershoufang/20010717710100135930.html,桐梓林欧城,https://cd.ke.com/xiaoqu/1611043137543/,210.0,单价24305.6元/平米,高楼层(共22层),2009年建,2室2厅,86.4平米,南,10,2月前发布
1404,花间集标准大车位随时可签,https://cd.ke.com/ershoufang/20010717710100135733.html,花间集,https://cd.ke.com/xiaoqu/1611041500168/,24.0,单价7662.8元/平米,地下室(共层),2008年建,1室0厅,31.32平米,东,0,2月前发布
1405,华宇楠苑顶跃套三采光视野好，装修保养得很好,https://cd.ke.com/ershoufang/20010717710100134954.html,华宇楠苑,https://cd.ke.com/xiaoqu/1611043134166/,234.0,单价21696.8元/平米,高楼层(共11层),2012年建,3室2厅,107.85平米,东南,38,2月前发布
1406,置信花间集临地铁朝南高楼层,https://cd.ke.com/ershoufang/20010717710100134315.html,花间集,https://cd.ke.com/xiaoqu/1611041500168/,255.0,单价21911元/平米,高楼层(共18层),2008年建,3室2厅,116.38平米,南,5,2月前发布
1407,珑熙郡精致居家装修保养很好拎包即住,https://cd.ke.com/ershoufang/20010717710100133165.html,珑熙郡,https://cd.ke.com/xiaoqu/1611064002823/,195.0,单价22512.1元/平米,低楼层(共18层),2017年建,3室1厅,86.62平米,西北,15,2月前发布
1408,花园洋房装修保养好带前后花园领略春华秋实诚售,https://cd.ke.com/ershoufang/20010717710100130543.html,置信丽都花园B区,https://cd.ke.com/xiaoqu/1611043512046/,560.0,单价31943.4元/平米,低楼层(共7层),2004年建,4室2厅,175.31平米,东南,21,2月前发布
1409,桐梓林欧城1室0厅东,https://cd.ke.com/ershoufang/20010717710100129589.html,桐梓林欧城,https://cd.ke.com/xiaoqu/1611043137543/,16.0,单价5542.1元/平米,地下室(共层)1室0厅,28.87平米,东,,,0,2月前发布
1410,维多利亚套三出售朝南不临街安静不吵,https://cd.ke.com/ershoufang/20010717710100128542.html,新里维多利亚公寓,https://cd.ke.com/xiaoqu/1611043078432/,215.0,单价19770.1元/平米,低楼层(共13层),2005年建,3室1厅,108.75平米,南,9,2月前发布
1411,交大花园武侯小区3室1厅东南,https://cd.ke.com/ershoufang/20010717710100120483.html,交大花园武侯小区,https://cd.ke.com/xiaoqu/1611041525718/,125.0,单价9058元/平米,高楼层(共7层),2000年建,3室1厅,138平米,东南,19,2月前发布
1412,高楼层，标准套二，带阳台采光充分小区可停车,https://cd.ke.com/ershoufang/20010717710100119666.html,红牌楼北街23号院,https://cd.ke.com/xiaoqu/1611041841997/,75.0,单价13609.1元/平米,高楼层(共7层),2000年建,2室1厅,55.11平米,南,2,2月前发布
1413,16年近地铁办公室带电梯2.5环内侧,https://cd.ke.com/ershoufang/20010717710100117764.html,双楠港汇广场,https://cd.ke.com/xiaoqu/1611100719752/,79.8,单价12600.7元/平米,中楼层(共5层),2015年建,1室1厅,63.33平米,东南,9,2月前发布
1414,置信巴厘岛A区1室0厅东,https://cd.ke.com/ershoufang/20010717710100114641.html,置信巴厘岛A区,https://cd.ke.com/xiaoqu/3011056147259/,15.5,单价4073.6元/平米,地下室(共层)1室0厅,38.05平米,东,,,0,2月前发布
1415,2.5环7号线龙爪堰站旁电梯精装套三,https://cd.ke.com/ershoufang/20010717710100111814.html,互盛佳苑,https://cd.ke.com/xiaoqu/3011053914927/,152.0,单价15963元/平米,中楼层(共17层),2008年建,3室2厅,95.22平米,南,10,2月前发布
1416,三环边标准套一前后中庭不临街总价48万,https://cd.ke.com/ershoufang/20010717710100109392.html,潮音小区,https://cd.ke.com/xiaoqu/1611062708730/,48.0,单价12176.6元/平米,高楼层(共6层),2001年建,1室1厅,39.42平米,东,2,2月前发布
1417,山南家园标准套二，户型方正，拎包入住,https://cd.ke.com/ershoufang/20010717710100105941.html,山南家园,https://cd.ke.com/xiaoqu/3011053794038/,126.0,单价13996.9元/平米,高楼层(共10层),2007年建,2室2厅,90.02平米,西南,1,2月前发布
1418,红帆蓝调1室0厅东南,https://cd.ke.com/ershoufang/20010717710100103850.html,红帆蓝调,https://cd.ke.com/xiaoqu/1611041492675/,40.0,单价11764.7元/平米,中楼层(共16层),2010年建,1室0厅,34平米,东南,0,2月前发布
1419,全中庭套三带书房有车位可出售看房方便,https://cd.ke.com/ershoufang/20010717710100102852.html,保利花园一期,https://cd.ke.com/xiaoqu/3011056076924/,340.0,单价24844.7元/平米,中楼层(共11层),2011年建,3室2厅,136.85平米,西北,13,2月前发布
1420,郭家桥西街7号标准套二，简装。,https://cd.ke.com/ershoufang/20010717710100101799.html,郭家桥西街7号,https://cd.ke.com/xiaoqu/3011052207212/,105.0,单价16406.3元/平米,高楼层(共7层),1993年建,2室1厅,64平米,东东南,4,2月前发布
1421,兴元丽园标准套二户型方正电梯房,https://cd.ke.com/ershoufang/20010617710100168340.html,兴元丽园A区,https://cd.ke.com/xiaoqu/3011053820750/,86.0,单价13052.1元/平米,中楼层(共11层),2005年建,2室1厅,65.89平米,西南,30,2月前发布
1422,内双楠02年商品房，标准套三，低楼层,https://cd.ke.com/ershoufang/20010617710100166128.html,顺苑(燃灯寺路),https://cd.ke.com/xiaoqu/1611041481808/,181.0,单价14510.2元/平米,中楼层(共7层),2000年建,3室2厅,124.74平米,西南,0,2月前发布
1423,中华园套二，户型方正，采光好，布局合理,https://cd.ke.com/ershoufang/20010617710100162863.html,中华园华苑,https://cd.ke.com/xiaoqu/1611043005347/,210.0,单价23680.6元/平米,中楼层(共11层),2004年建,2室1厅,88.68平米,北,1,2月前发布
1424,一环内标准套二，采光好，安静不临街,https://cd.ke.com/ershoufang/20010617710100158113.html,胜利新村,https://cd.ke.com/xiaoqu/3011052501364/,200.0,单价21810.3元/平米,中楼层(共7层),2000年建,2室2厅,91.7平米,南,0,2月前发布
1425,此车位位置好出入方便停车很好停,https://cd.ke.com/ershoufang/20010617710100154469.html,置信丽都花园城B区,https://cd.ke.com/xiaoqu/1611057979869/,19.0,单价6003.2元/平米,地下室(共1层)1室0厅,31.65平米,东,,,0,2月前发布
1426,二环边标准电梯大套二。居家装修。,https://cd.ke.com/ershoufang/20010617710100154057.html,双楠所有阳光,https://cd.ke.com/xiaoqu/1611041472846/,145.0,单价16104元/平米,低楼层(共11层),2003年建,2室2厅,90.04平米,南,26,2月前发布
1427,地铁口楼顶带花园户型方正采光好配套好,https://cd.ke.com/ershoufang/20010617710100153069.html,交大花园武侯小区,https://cd.ke.com/xiaoqu/1611041525718/,96.0,单价11808.1元/平米,高楼层(共7层),2000年建,3室2厅,81.3平米,东南,5,2月前发布
1428,广福桥街8号。附8。标准大套三,https://cd.ke.com/ershoufang/20010617710100152716.html,广福桥街8号,https://cd.ke.com/xiaoqu/3011053706473/,195.0,单价13751.8元/平米,低楼层(共7层),1990年建,3室2厅,141.8平米,东南,1,2月前发布
1429,楠汇坊3室2厅南,https://cd.ke.com/ershoufang/20010617710100151566.html,楠汇坊,https://cd.ke.com/xiaoqu/1611063052827/,160.0,单价18689.4元/平米,低楼层(共16层),2016年建,3室2厅,85.61平米,南,6,2月前发布
